sourceur;full_address;Identifiant;Date de dernière modification;Nom;Label;Label Net-Public;Demande de labellisation Net-Public;Site Web;N° et libellé de voie;Code Insee commune;Code postal;Localité;Téléphone;Email;Latitude;Longitude;Précision;Personne à contacter;Services proposés;accompagnement;formation;acces libre;non;ACC NR;Nombre d'animateurs;Numéro DUI;Photo;Statut;Autre label;N° et libellé de voie.1;Horaires d'ouverture;lundi;mardi;mercredi;jeudi;vendredi;samedi;dimanche;JOURS NR;Entrée - Accès [Accessibilité];Équipement;Entrée - Ouverture de porte [Accessibilité];Entrée - Obstacle à la porte d'entrée [Accessibilité];Circulation - Circulation dans les allées [Accessibilité];Circulation - Accès en fauteuil dans tout le lieu [Accessibilité];Circulation - Ascenseurs (dimensions) [Accessibilité];Services et équipements - Sanitaires [Accessibilité];Services et équipements - Personnel formé à l'accueil des personnes en situation de handicap [Accessibilité];Services et équipements - Personnel initié à la langue des signes [Accessibilité];Extérieur - Place de parking réservée [Accessibilité];Extérieur - Places GIC/GIR à proximité [Accessibilité];Extérieur - Transports accessibles à proximité [Accessibilité];Tarif;Photo.1;Photo.2;Photo.3;N° et libellé de voie.2;Code Insee commune.1;Code postal.1;Localité.1;N° et libellé de voie.3;Circulation - Signalétique adaptée [Accessibilité];Services et équipements - Hauteur adaptée des comptoirs / guichets [Accessibilité];services et équipements - Personnel formé à l'accueil des personnes en situation de handicap [Accessibilité];Services et équipements - Place réservée au PMR [Accessibilité];Extérieur - Enseigne suffisamment lisible et visible [Accessibilité];Spécificité territoriale;Circulation - Ascenseurs (adaptations) [Accessibilité];Photo.4;Photo.5;Photo.6;Photo.7;Photo.8;Flux d'actualité;Courriel;Horaires initiations et ateliers;Entrée - Accès contrôlé [Accessibilité];Circulation - Escaliers [Accessibilité];Services et équipements - Visites adaptées aux personnes ayant une déficience [Accessibilité];Entrée - Largeur de porte en cm [Accessibilité];Circulation - Guidage [Accessibilité];Blog;Extérieur - Trottoirs (Obstacles) [Accessibilité];Entrée - En cas de présence d'une marche, préciser sa hauteur en cm [Accessibilité];Rue, Voie, Chemin;Rue, Voie, Chemin.1;Fédération Nationale de Sport Numérique;Ateliers;Espace Public Numérique (EPN des Yvelines);Commentaire;Intitulé;Autre Site Web;Texte long;N° et libellé de voie.4;N° et libellé de voie.5;Code Insee commune.2;Code postal.2;Localité.2;Site Web2;Vidéo;Circulation - Plan du lieu [Accessibilité];NETPUBLIC;Site Web de Formation ORDIDACTIC60;Vidéo.1;Visio-accueil Pôle-Emploi;Le blog de la médiathèque;Fax;Ce flux présente les actualités locales de l'Espace Informatique Cyber-base®;Ce flux affiche les programmes des ateliers qui sont planifiés à l'Espace Informatique Cyber-base®;Services proposés.1;Villes Internet;Accueil de jeunes;Accueil de seniors;Organisation d'évènements;Centre d'Animation des Portes Ferrées;Personne à contacter.1;Image;N° et libellé de voie.6;Mission;latitude;longitude;result_label;result_score;result_type;result_id;result_housenumber;result_name;result_street;result_postcode;result_city;result_context;result_citycode
Gironde;4 Avenue Georges Clémenceau 33660 Saint-Seurin-sur-l'Isle;478A;;Médiathèque Jean Cocteau;EPN;Bibliothèque;;www.stseurinsurlisle.com;4 Avenue Georges Clémenceau;478;33660;Saint-Seurin-sur-l'Isle;05 57 49 61 93;mediatheque@stseurinsurlisle.com;;;;Claire Jerrethie;;0;0;0;0;NR;;;;;;;Mardi/jeudi : 16h-19h Mercredi : 10h-18h vendredi : 14h-18h samedi : 10h-17h;0;2;3;4;5;6;0;;;;;;;;;;;;;;;Gratuit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45.0147;-0.000848;4 Avenue Georges Clemenceau 33660 Saint-Seurin-sur-l'Isle;0.91;housenumber;ADRNIVX_0000000337456762;4;Avenue Georges Clemenceau;;33660;Saint-Seurin-sur-l'Isle;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33478
Gironde;" 33190 Saint-Sève";479A;;Bibliothèque municipale;PAPI;Bibliothèque;;;;479;33190;Saint-Sève;;saint-seve@wanadoo.fr;;;;;;0;0;0;0;NR;;;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;Payant;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.609003;-0.029122;Saint-Sève;0.92;municipality;33479;;Saint-Sève;;33190;Saint-Sève;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33479
Gironde;15, av Maucaillou 33450 Saint-Sulpice-et-Cameyrac;483A;;Bibliothèque municipale;PAPI;Bibliothèque;;www.saintsulpiceetcameyrac.fr;15, av Maucaillou;483;33450;Saint-Sulpice-et-Cameyrac;05 56 30 23 04;Bibliotheque-municipale16@wanadoo.fr;;;;mme Taudin;;0;0;0;0;NR;;;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.911968;-0.395144;Maucaillou 33450 Saint-Sulpice-et-Cameyrac;0.79;street;33483_B063_4c159c;;Maucaillou;;33450;Saint-Sulpice-et-Cameyrac;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33483
Gironde;Place de la République 33113 Saint-Symphorien;484A;;Bibliothèque municipale;PAPI;Bibliothèque;;;Place de la République;484;33113;Saint-Symphorien;05 56 25 72 89;bibliotheque.stsymphorien@wanadoo.fr;;;;;;0;0;0;0;NR;;;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.427932;-0.490492;Place de la République 33113 Saint-Symphorien;0.92;street;33484_XXXX_f379ab;;Place de la République;;33113;Saint-Symphorien;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33484
Gironde;" 33920 Saint-Yzan-de-Soudiac";492A;;Bibliothèque municipale;PAPI;Bibliothèque;;;;492;33920;Saint-Yzan-de-Soudiac;;bibliotheque.st-yzan@wanadoo.fr;;;;;;0;0;0;0;NR;;;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45.139453;-0.411863;Saint-Yzan-de-Soudiac;0.92;municipality;33492;;Saint-Yzan-de-Soudiac;;33920;Saint-Yzan-de-Soudiac;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33492
Gironde;Centre Culturel S. Dutruch, 6 Place Franz Liszt 33560 Sainte-Eulalie;397A;;Bibliothèque municipale;PAPI;Bibliothèque;;www.mairie-ste-eulalie.fr;Centre Culturel S. Dutruch, 6 Place Franz Liszt;397;33560;Sainte-Eulalie;05 56 38 35 21;bibliotheque@mairie-ste-eulalie.fr;;;;Cédric Chabaud;;0;0;0;0;NR;;;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.908607;-0.475529;Place Frantz Liszt 33560 Sainte-Eulalie;0.51;street;33397_XXXX_34bb34;;Place Frantz Liszt;;33560;Sainte-Eulalie;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33397
Gironde;1, place Charles de Gaulle 33560 Sainte-Eulalie;397B;;CCAS;PAPI;Services publics;;www.mairie-ste-eulalie.fr;1, place Charles de Gaulle;397;33560;Sainte-Eulalie;05.57.77.15.85;ccas@mairie-ste-eulalie.fr;;;;;;0;0;0;0;NR;;;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.911242;-0.473556;Rue Charles Guyonnet 33560 Sainte-Eulalie;0.5;street;33397_0420_195907;;Rue Charles Guyonnet;;33560;Sainte-Eulalie;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33397
Gironde;12 Boulevard Garrau 33220 Sainte-Foy-la-Grande;402B;;Maison des services publics – PIJ;EPN;Jeunesse;;;12 Boulevard Garrau;402;33220;Sainte-Foy-la-Grande;05 57 48 60 90;msp33@wanadoo.fr;;;;Mr Cazenave;;0;0;0;0;NR;;;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.839036;0.219476;12 Boulevard Garrau 33220 Sainte-Foy-la-Grande;0.92;housenumber;ADRNIVX_0000000276320617;12;Boulevard Garrau;;33220;Sainte-Foy-la-Grande;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33402
Gironde;8 rue Jean Louis Faure 33220 Sainte-Foy-la-Grande;402A;;Médiathèque municipale;PAPI;Bibliothèque;;http://mediatheque.saintefoylagrande.over-blog.com;8 rue Jean Louis Faure;402;33220;Sainte-Foy-la-Grande;05 57 46 29 70;mediatheque@saintefoylagrande.fr;;;;Jean-Claude Faure;;0;0;0;0;NR;;;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.841862;0.2139;8 Rue Jean Louis Faure 33220 Sainte-Foy-la-Grande;0.92;housenumber;ADRNIVX_0000000276315491;8;Rue Jean Louis Faure;;33220;Sainte-Foy-la-Grande;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33402
Gironde;12, av Charles de Gaulle 33350 Sainte-Terre;485A;;Bibliothèque municipale;PAPI;Bibliothèque;;;12, av Charles de Gaulle;485;33350;Sainte-Terre;05 57 47 15 93;bibliosainteterre@wanadoo.fr;;;;Mle Oudin;;0;0;0;0;NR;;;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;Gratuit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.818604;-0.136321;Impasse Charles de Gaulle 33350 Sainte-Terre;0.68;street;33485_XXXX_e43b84;;Impasse Charles de Gaulle;;33350;Sainte-Terre;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33485
Gironde;1 place de l'Eglise 33160 Salaunes;494A;;Mairie;;Services publics;;;1 place de l'Eglise;494;33160;Salaunes;05 56 58 58 73;secretariat.salaunes@wanadoo.fr;;;;;;0;0;0;0;NR;;;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;Gratuit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.936212;-0.830622;1 Place de l'Église 33160 Salaunes;0.91;housenumber;ADRNIVX_0000000276076146;1;Place de l'Église;;33160;Salaunes;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33494
Gironde;Médiathèque municipale , 3 avenue de la Tour 33370 SALLEBOEUF;4f34022fde77fe55ff00117f;14/02/2012;Bibliothèque municipale;;0;0;;Médiathèque municipale , 3 avenue de la Tour;33496;33370;SALLEBOEUF;+33 5 56 78 35 26;mediatheque.salleboeuf@hotmail.fr;44.843504;-0.385988;4;Chantal de Lachaux;Accompagnement individuel;1;0;0;0;;1;7872;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.843639;-0.397243;3 Avenue de la Tour 33370 Sallebœuf;0.55;housenumber;ADRNIVX_0000000276259661;3;Avenue de la Tour;;33370;Sallebœuf;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33496
Gironde;Foyer rural 3 ave de la Tour 33370 Salleboeuf;496B;;Point accueil Jeunes- PIJ;PAPI;Jeunesse;;www.salleboeuf.fr/;Foyer rural 3 ave de la Tour;496;33370;Salleboeuf;05 56 21 20 69;Pij-salleboeuf@cdc-coteaux-bordelais.fr;;;;Cathy Durut;;0;0;0;0;NR;;;;;;;du mardi au samedi : 8h30-11h;0;2;3;4;5;6;0;;;;;;;;;;;;;;;payant;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.846477;-0.397267;Avenue de la Tour 33370 Sallebœuf;0.58;street;33496_XXXX_3c7cbb;;Avenue de la Tour;;33370;Sallebœuf;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33496
Gironde;Mairie 28 Place de la République 33540 Sauveterre-de-Guyenne;506A;;Bibliothèque municipale;PAPI;Bibliothèque;;;Mairie 28 Place de la République;506;33540;Sauveterre-de-Guyenne;05 56 71 88 35;sauveterre.mairie@wanadoo.fr;;;;Mme COMBEFREYROUX;;0;0;0;0;NR;;;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.692535;-0.08635;28 Place de la République 33540 Sauveterre-de-Guyenne;0.82;housenumber;ADRNIVX_0000002007227458;28;Place de la République;;33540;Sauveterre-de-Guyenne;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33506
Gironde;BP 2 33780 Soulac-sur-Mer;514A;;Office du Tourisme;PAPI;Services publics;;;BP 2;514;33780;Soulac-sur-Mer;05 56 09 86 61;contact@soulac.com;;;;;;0;0;0;0;NR;;;;;;;mardi : 16-18h, merc : 16h30-18h30, samedi : 16 à 18h;0;2;0;0;0;6;0;;;;;;;;;;;;;;;Gratuit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45.510244;-1.125761;Soulac-sur-Mer;0.73;municipality;33514;;Soulac-sur-Mer;;33780;Soulac-sur-Mer;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33514
Gironde;Route du bois joli 33160 ST AUBIN DE MEDOC;4f3401a9de77fe55ff000622;14/02/2012;PIJ;;0;0;;Route du bois joli;33376;33160;ST AUBIN DE MEDOC;+33 5 56 05 19 98;emploisam@wanadoo.fr;44.917204;-0.722187;6;;"Accompagnement individuel
Initiation Internet et multimédia";1;27;0;0;;1;10077;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.91589;-0.722112;Route de Joli Bois 33160 Saint-Aubin-de-Médoc;0.74;street;33376_XXXX_be197a;;Route de Joli Bois;;33160;Saint-Aubin-de-Médoc;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33376
Gironde;4 avenue de Mercade 33880 ST CAPRAIS DE BORDEAUX;4f34020cde77fe55ff000ec7;14/02/2012;APRODISC;;0;0;http://www.aprodisc.org/;4 avenue de Mercade;33381;33880;ST CAPRAIS DE BORDEAUX;+33 5 57 97 94 24;aprodisc@wanadoo.fr;44.750627;-0.436653;8;Alexandre SIERRA;"Accompagnement individuel
Initiation Internet et multimédia";1;27;0;0;;1;6835;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.750552;-0.436618;4 Avenue de Mercade 33880 Saint-Caprais-de-Bordeaux;0.82;housenumber;ADRNIVX_0000000276442104;4;Avenue de Mercade;;33880;Saint-Caprais-de-Bordeaux;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33381
Gironde;Place du 8 mai 1945 33820 ST CIERS SUR GIRONDE;4f3401f4de77fe55ff000cab;14/02/2012;PIJ;Point Cyb;1;0;http://www.saint-ciers-sur-gironde.fr/vivre-a-saint-ciers/pij-paj-point-cyb/;Place du 8 mai 1945;33389;33820;ST CIERS SUR GIRONDE;+33 5 57 32 89 77;bij.st-ciers.benoit@wanadoo.fr;45.290735;-0.610313;6;Benoit DESPUJOS;"Accompagnement individuel
Initiation Internet et multimédia
Perfectionnement, accompagnement de projets
Pratiques culturelles, création artistique 
Accompagnement scolaire, activités éducatives
Recherche d'emploi sur Internet";1;27;0;0;;1;5840;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45.290785;-0.610424;Place du 8 Mai 1945 33820 Saint-Ciers-sur-Gironde;0.83;street;33389_XXXX_d2c61a;;Place du 8 Mai 1945;;33820;Saint-Ciers-sur-Gironde;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33389
Gironde;5 rue petit village 33820 ST CIERS SUR GIRONDE;4f34022fde77fe55ff001182;14/02/2012;Médiathèque de St Ciers sur Gironde;Point Cyb;1;0;http://www.saint-ciers-sur-gironde.fr/culture-et-loisirs/la-mediatheque/;5 rue petit village;33389;33820;ST CIERS SUR GIRONDE;+33 5 57 32 84 36;mediatheque.st-ciers-gironde@wanadoo.fr;45.291218;-0.616014;6;Sicet Céline;"Accompagnement individuel
Initiation Internet et multimédia
Perfectionnement, accompagnement de projets
Pratiques culturelles, création artistique 
Accompagnement scolaire, activités éducatives
Recherche d'emploi sur Internet
Démarches administratives";1;27;0;0;;1;7875;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45.291874;-0.614975;5 Rue du Petit Village 33820 Saint-Ciers-sur-Gironde;0.78;housenumber;ADRNIVX_0000000275916845;5;Rue du Petit Village;;33820;Saint-Ciers-sur-Gironde;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33389
Gironde;Place de Verdun 33910 ST DENIS DE PILE;4f3401aade77fe55ff00062e;14/02/2012;Médiathèque;;0;0;http://www.mairie-saintdenisdepile.fr/;Place de Verdun;33393;33910;ST DENIS DE PILE;+33 5 57 55 19 45;;44.99201;-0.205087;6;;"Accompagnement individuel
Initiation Internet et multimédia";1;27;0;0;;1;10089;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.965987;-0.172745;Rue du Lavie 33910 Saint-Denis-de-Pile;0.5;street;33393_0171_fe93ae;;Rue du Lavie;;33910;Saint-Denis-de-Pile;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33393
Gironde;82, route de Paris 33910 ST DENIS DE PILE;4f34022fde77fe55ff001181;14/02/2012;Point Rencontre Information Jeunesse;;0;0;http://prij.fr.st/;82, route de Paris;33393;33910;ST DENIS DE PILE;+33 5 57 84 25 94;prij.saintdenisdepile@wanadoo.fr;44.968019;-0.220806;8;;;0;0;0;0;NR;;7874;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.989928;-0.207581;82 Route de Paris 33910 Saint-Denis-de-Pile;0.81;housenumber;ADRNIVX_0000000276055291;82;Route de Paris;;33910;Saint-Denis-de-Pile;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33393
Gironde;390 Avenue du Las 33127 ST JEAN D ILLAC;4f3401afde77fe55ff000694;14/02/2012;PIJ;;0;0;http://www.info-jeune.net/;390 Avenue du Las;33422;33127;ST JEAN D ILLAC;+33 5 56 21 83 19;;44.808243;-0.787235;8;;"Accompagnement individuel
Initiation Internet et multimédia";1;27;0;0;;1;10202;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.809586;-0.784323;390 Avenue du Las 33127 Saint-Jean-d'Illac;0.81;housenumber;ADRNIVX_0000000276325429;390;Avenue du Las;;33127;Saint-Jean-d'Illac;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33422
Gironde;32, chemin de Nice 33450 ST LOUBES;4f34022fde77fe55ff001180;14/02/2012;Bibliothèque municipale François Mitterrand;;0;0;http://www.bibliotheque-saintloubes.net/;32, chemin de Nice;33433;33450;ST LOUBES;+33 5 56 78 98 82;bm.saint.loubes@wanadoo.fr;44.914641;-0.424356;7;;;0;0;0;0;NR;;7873;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.913776;-0.421902;32 Chemin de Nice 33450 Saint-Loubès;0.79;housenumber;ADRNIVX_0000000276110952;32;Chemin de Nice;;33450;Saint-Loubès;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33433
Gironde;62, place de la république 33160 Saint-médard-en-jalles 33160 ST MEDARD EN JALLES;4f340192de77fe55ff0003f0;14/02/2012;Espace Jeunes Cyber-base;"Point Cyb
Cyber-base";1;0;http://saint-medard-en-jalles.cyber-base.org/;62, place de la république 33160 Saint-médard-en-jalles;33449;33160;ST MEDARD EN JALLES;+33 5 56 05 10 01;bij@saint-medard-en-jalles.fr;44.888626;-0.766559;4;"Loic Vergez/responsable du service Animation, associations et jeunesse  
Joël Houdin/animateur multimédia référent";"Accompagnement individuel
Initiation Internet et multimédia
Perfectionnement, accompagnement de projets
Pratiques culturelles, création artistique 
Accompagnement scolaire, activités éducatives
Recherche d'emploi sur Internet
Démarches administratives";1;27;0;0;;1;9465;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.893613;-0.71553;62 Place de la République 33160 Saint-Médard-en-Jalles;0.63;housenumber;ADRNIVX_0000000311847352;62;Place de la République;;33160;Saint-Médard-en-Jalles;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33449
Gironde;Rue Guynemer 33160 ST MEDARD EN JALLES;4f3401a9de77fe55ff000623;14/02/2012;BDP GIRONDE;;0;0;;Rue Guynemer;33449;33160;ST MEDARD EN JALLES;+33 5 56 16 13 80;c.ney@cg33.fr;44.88373;-0.739367;6;Carole NEY;"Accompagnement individuel
Initiation Internet et multimédia";1;27;0;0;;1;10078;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.883567;-0.738999;Rue Guynemer 33160 Saint-Médard-en-Jalles;0.81;street;33449_XXXX_7745d1;;Rue Guynemer;;33160;Saint-Médard-en-Jalles;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33449
Gironde;60 route de Feydit 33160 ST MEDARD EN JALLES;4f3401a9de77fe55ff000624;14/02/2012;Centre de loisirs Feydit;;0;0;;60 route de Feydit;33449;33160;ST MEDARD EN JALLES;+33 5 56 05 49 32;association.feydit@laposte.net;44.874011;-0.703668;8;;"Accompagnement individuel
Initiation Internet et multimédia";1;27;0;0;;1;10079;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.8698;-0.702889;60 Route de Feydit 33160 Saint-Médard-en-Jalles;0.83;housenumber;ADRNIVX_0000000276167359;60;Route de Feydit;;33160;Saint-Médard-en-Jalles;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33449
Gironde;104 avenue Anatole France 33160 ST MEDARD EN JALLES;4f3401a9de77fe55ff000625;14/02/2012;ASCO;;0;0;;104 avenue Anatole France;33449;33160;ST MEDARD EN JALLES;+33 5 56 95 99 16;asco.gb@free.fr;44.894009;-0.749713;8;;"Accompagnement individuel
Initiation Internet et multimédia";1;27;0;0;;1;10080;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.893512;-0.749006;104 Avenue Anatole France 33160 Saint-Médard-en-Jalles;0.85;housenumber;ADRNIVX_0000000276131228;104;Avenue Anatole France;;33160;Saint-Médard-en-Jalles;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33449
Gironde;Place de la République  - BP 40111 33160 ST MEDARD EN JALLES;4f340212de77fe55ff000f54;14/02/2012;Cyber-base médiathèque du Carré des Jalles;Cyber-base;1;0;http://www.saint-medard-en-jalles.com/site/zone%20test/mediatheque/mediatheque.htm;Place de la République  - BP 40111;33449;33160;ST MEDARD EN JALLES;+33 5 57 93 18 50;bibliotheque@saint-medard-en-jalles.fr;44.888626;-0.766559;4;Delphine Chataignier;"Accompagnement individuel
Initiation Internet et multimédia
Perfectionnement, accompagnement de projets
Pratiques culturelles, création artistique 
Accompagnement scolaire, activités éducatives
Recherche d'emploi sur Internet
Démarches administratives";1;27;0;0;;3;7100;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.893806;-0.715334;Place de la République 33160 Saint-Médard-en-Jalles;0.72;street;33449_XXXX_743f87;;Place de la République;;33160;Saint-Médard-en-Jalles;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33449
Gironde;4 rue des ccopératives 33490 ST PIERRE D AURILLAC;4f3401c3de77fe55ff000831;09/11/2012;La petite médiathèque de Saint Pierre;;0;0;http://www.coupsdecoeurstpierre.fr/;4 rue des ccopératives;33463;33490;ST PIERRE D AURILLAC;+33 5 56 62 28 71;lapetitemediathequedestpierre@gmail.com;44.5746198511;-0.1906228796;9;Francis Lacroix;"Accompagnement individuel
Initiation Internet et multimédia
Pratiques culturelles, création artistique
Accompagnement scolaire, activités éducatives
Vie quotidienne (achats, loisirs, …)
Outils et usages mobiles (smartphones, tablettes, applications)
Accueil de handicapés
Accueil de jeunes
Accueil de seniors";1;27;0;0;;3;10649;;Collectivité publique;;;"lundi 14h-16h30
mardi 16h30-18h30
jeudi 14h-18h30
samedi 10h-12h";1;2;0;4;0;6;0;;Plain-pied;"3 PC + internet
videoprojecteur";Manuelle;;Aisée;Total;;;;;;;;5€ annuel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.574559;-0.190027;Rue des Coopératives 33490 Saint-Pierre-d'Aurillac;0.76;street;33463_0009_37c277;;Rue des Coopératives;;33490;Saint-Pierre-d'Aurillac;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33463
